country,price_date,year,month,c_beans_fao,c_maize_fao,inflation_food_price_index
Kenya,1/1/2018,2018,1,58126.86,22686.03,-7.97
Kenya,2/1/2018,2018,2,56957.32,22124.94,-9.11
Kenya,3/1/2018,2018,3,57203.69,22441.47,-12.08
Kenya,4/1/2018,2018,4,55565.79,20569.9,-22.22
Kenya,5/1/2018,2018,5,55353.64,20830.51,-22.65
Kenya,6/1/2018,2018,6,56389.09,21238.4,-19.82
Kenya,7/1/2018,2018,7,55396.84,20534.37,-20.1
Kenya,8/1/2018,2018,8,53045.46,19500.15,-17.69
Kenya,9/1/2018,2018,9,50506.8,18241.83,-16.76
Kenya,10/1/2018,2018,10,50318.31,18435.23,-15.24
Kenya,11/1/2018,2018,11,51472.52,19420.29,-12.04
Kenya,12/1/2018,2018,12,51385.54,19531.2,-9.66
Kenya,1/1/2018,2018,1,57002.85,22896.36,-8.96
Kenya,2/1/2018,2018,2,57354.77,22456.51,-9.17
Kenya,3/1/2018,2018,3,56776.52,21866.9,-13.2
Kenya,4/1/2018,2018,4,55173.4,21108.59,-22.42
Kenya,5/1/2018,2018,5,55215.59,20860.46,-23.47
Kenya,6/1/2018,2018,6,56600.64,21517.2,-20.04
Kenya,7/1/2018,2018,7,55248.85,21037.96,-19.31
Kenya,8/1/2018,2018,8,52856.82,20007.6,-18.51
Kenya,9/1/2018,2018,9,50484.23,18620.59,-16.9
Kenya,10/1/2018,2018,10,49996.26,18205.37,-16.97
Kenya,11/1/2018,2018,11,51317.94,20013.57,-10.78
Kenya,12/1/2018,2018,12,51581.72,19882.37,-9.31
Kenya,1/1/2018,2018,1,57553.87,22365.62,-7.6
Kenya,2/1/2018,2018,2,57383.04,22025.05,-7.95
Kenya,3/1/2018,2018,3,56964.03,21372.78,-12.21
Kenya,4/1/2018,2018,4,56199.16,21199.06,-19.56
Kenya,5/1/2018,2018,5,54851.95,20684.74,-22.78
Kenya,6/1/2018,2018,6,55549.52,20888.1,-19.85
Kenya,7/1/2018,2018,7,55424.63,20849.27,-18.2
Kenya,8/1/2018,2018,8,52604.92,19705.81,-16.46
Kenya,9/1/2018,2018,9,50917.43,18630.6,-17.51
Kenya,10/1/2018,2018,10,49736.86,18057.15,-17.68
Kenya,11/1/2018,2018,11,51049.25,19594.88,-13
Kenya,12/1/2018,2018,12,51059.92,19534.48,-10.66
Kenya,1/1/2018,2018,1,67713.62,31893.2,-1.74
Kenya,2/1/2018,2018,2,66163.03,30672.02,-10.48
Kenya,3/1/2018,2018,3,66493.17,30529.42,-15.11
Kenya,4/1/2018,2018,4,64706.68,28791.74,-19.48
Kenya,5/1/2018,2018,5,64057.23,28651.19,-21.37
Kenya,6/1/2018,2018,6,63448.48,28871.43,-20.66
Kenya,7/1/2018,2018,7,63091.09,27773.01,-21.33
Kenya,8/1/2018,2018,8,60399.57,24285.69,-20.47
Kenya,9/1/2018,2018,9,59978.35,23551.83,-17.8
Kenya,10/1/2018,2018,10,59076.22,22683.56,-18.7
Kenya,11/1/2018,2018,11,60921.63,23479.72,-16.58
Kenya,12/1/2018,2018,12,61621.92,25866.19,-10.27
Kenya,1/1/2019,2019,1,56304.56,22665.83,-9.37
Kenya,2/1/2019,2019,2,56184.46,21804.17,-13.37
Kenya,3/1/2019,2019,3,56708.73,22420.6,-11.89
Kenya,4/1/2019,2019,4,61380.23,27079.37,9.61
Kenya,5/1/2019,2019,5,64246.74,30740.65,20.23
Kenya,6/1/2019,2019,6,68251.62,33928.05,31.78
Kenya,7/1/2019,2019,7,69243.13,35953.07,36.76
Kenya,8/1/2019,2019,8,71854.59,36911.92,44.93
Kenya,9/1/2019,2019,9,65679.26,31743,33.9
Kenya,10/1/2019,2019,10,64936.26,31707.55,24.33
Kenya,11/1/2019,2019,11,64706.43,31366.11,28.49
Kenya,12/1/2019,2019,12,64096.89,30648.75,24.76
Kenya,1/1/2019,2019,1,53926.19,24464.94,-13.55
Kenya,2/1/2019,2019,2,53280.03,22933.28,-14
Kenya,3/1/2019,2019,3,53573.54,23517.1,-14.29
Kenya,4/1/2019,2019,4,57742.36,27433.94,-1.58
Kenya,5/1/2019,2019,5,61819.43,32834.22,10.57
Kenya,6/1/2019,2019,6,64154.17,39145.54,36.27
Kenya,7/1/2019,2019,7,64173.55,38138.09,34.39
Kenya,8/1/2019,2019,8,64432.33,38028.22,44.3
Kenya,9/1/2019,2019,9,63411.81,35900.41,39.25
Kenya,10/1/2019,2019,10,63186.79,32671.48,32.31
Kenya,11/1/2019,2019,11,63273.3,33492.71,33.45
Kenya,12/1/2019,2019,12,60737.45,28557.77,18.62
Kenya,1/1/2019,2019,1,52961.25,20283.64,-9.32
Kenya,2/1/2019,2019,2,52612.66,19810.54,-9.99
Kenya,3/1/2019,2019,3,53967.81,20409.12,-6.73
Kenya,4/1/2019,2019,4,57065.58,22735.68,4.22
Kenya,5/1/2019,2019,5,58691.38,25714.48,12.25
Kenya,6/1/2019,2019,6,59779.12,27380.61,15.51
Kenya,7/1/2019,2019,7,60461.89,28396.7,19.82
Kenya,8/1/2019,2019,8,62169.95,28524.16,27.36
Kenya,9/1/2019,2019,9,59810.22,27194,28.56
Kenya,10/1/2019,2019,10,60047.03,25212.07,27.95
Kenya,11/1/2019,2019,11,59451.44,24859.15,17.93
Kenya,12/1/2019,2019,12,58502.52,23738.47,14.83
Kenya,1/1/2019,2019,1,51660.44,24351.73,-13.74
Kenya,2/1/2019,2019,2,50772.1,23386.21,-17.57
Kenya,3/1/2019,2019,3,52255.36,24324.16,-14.55
Kenya,4/1/2019,2019,4,55558.09,27943.11,-3.36
Kenya,5/1/2019,2019,5,59846.02,34436.87,12.62
Kenya,6/1/2019,2019,6,62056.54,37251.14,29.4
Kenya,7/1/2019,2019,7,62006.97,35394.65,27.74
Kenya,8/1/2019,2019,8,62432.77,36106.51,44.18
Kenya,9/1/2019,2019,9,60742.36,33685.66,35.79
Kenya,10/1/2019,2019,10,59996.67,30687.01,29.03
Kenya,11/1/2019,2019,11,60872.69,33916.86,34.44
Kenya,12/1/2019,2019,12,58432.01,27829.98,16.82
Kenya,1/1/2019,2019,1,54223.33,23554.05,-14.1
Kenya,2/1/2019,2019,2,54377.64,23864.53,-12.63
Kenya,3/1/2019,2019,3,55820.61,25191.87,-8.54
Kenya,4/1/2019,2019,4,58229.02,27869.55,0.05
Kenya,5/1/2019,2019,5,61777.85,34382.91,17.59
Kenya,6/1/2019,2019,6,63099.09,36521.05,23.55
Kenya,7/1/2019,2019,7,62946.84,35862.36,24.19
Kenya,8/1/2019,2019,8,66704.97,40058.87,44.48
Kenya,9/1/2019,2019,9,62858.3,34103.29,36.09
Kenya,10/1/2019,2019,10,62508.75,33189.04,41.17
Kenya,11/1/2019,2019,11,61806.63,32691.97,31.39
Kenya,12/1/2019,2019,12,61871.85,32641.33,26.94
Kenya,1/1/2019,2019,1,66829.53,31601.2,-7.92
Kenya,2/1/2019,2019,2,63223.11,28365.55,-14.45
Kenya,3/1/2019,2019,3,65805.29,31386.18,-11.19
Kenya,4/1/2019,2019,4,70787.34,36070.8,1.12
Kenya,5/1/2019,2019,5,73001.32,40565.35,9.08
Kenya,6/1/2019,2019,6,74497.68,42908.4,20.13
Kenya,7/1/2019,2019,7,75218.34,43827.39,29.59
Kenya,8/1/2019,2019,8,74924.41,41386.48,37.8
Kenya,9/1/2019,2019,9,73865,40494.22,37.3
Kenya,10/1/2019,2019,10,74111.25,38957.16,39.6
Kenya,11/1/2019,2019,11,74572.45,40073.89,37.02
Kenya,12/1/2019,2019,12,71802.09,35080.95,20.84
Kenya,1/1/2019,2019,1,49911.94,19556.43,-9.34
Kenya,2/1/2019,2019,2,50109.48,19480.68,-10.25
Kenya,3/1/2019,2019,3,50228.02,20406.03,-7.78
Kenya,4/1/2019,2019,4,53907.85,22166.99,1.66
Kenya,5/1/2019,2019,5,57368.05,24745.29,11.88
Kenya,6/1/2019,2019,6,58052.03,26544.66,15.26
Kenya,7/1/2019,2019,7,58476.54,28413.63,21.92
Kenya,8/1/2019,2019,8,60620.63,30792.11,35.92
Kenya,9/1/2019,2019,9,58583.93,26404.19,29.31
Kenya,10/1/2019,2019,10,58086.92,25216.14,29.99
Kenya,11/1/2019,2019,11,57446.04,24523.07,22.07
Kenya,12/1/2019,2019,12,56145.37,23691.42,17.7
Kenya,1/1/2019,2019,1,64064.88,33268.42,-11.52
Kenya,2/1/2019,2019,2,61727.03,32882.71,-13.06
Kenya,3/1/2019,2019,3,64308.22,33492.25,-10.37
Kenya,4/1/2019,2019,4,68883.44,37977.61,-1.18
Kenya,5/1/2019,2019,5,73141.11,40026.78,6.93
Kenya,6/1/2019,2019,6,74994.69,42500.09,15.65
Kenya,7/1/2019,2019,7,75902.62,43876.44,19.92
Kenya,8/1/2019,2019,8,75650.44,43686.52,30.46
Kenya,9/1/2019,2019,9,74152.2,42374.85,39.45
Kenya,10/1/2019,2019,10,73771.84,41671.24,34.4
Kenya,11/1/2019,2019,11,75000.77,42167.72,34.84
Kenya,12/1/2019,2019,12,70788.3,39201.68,19.5
Kenya,1/1/2019,2019,1,53140.26,23535.83,-9.85
Kenya,2/1/2019,2019,2,53659.12,23353.14,-12.15
Kenya,3/1/2019,2019,3,54132.58,24394.54,-8.93
Kenya,4/1/2019,2019,4,57847.43,27526.45,2.76
Kenya,5/1/2019,2019,5,60612.8,32479.12,14.43
Kenya,6/1/2019,2019,6,61787.6,35864.9,23.16
Kenya,7/1/2019,2019,7,62347,36540.2,28
Kenya,8/1/2019,2019,8,64714.11,38161.58,41.63
Kenya,9/1/2019,2019,9,62237.54,34880.18,35.15
Kenya,10/1/2019,2019,10,61794.35,33245.4,38.17
Kenya,11/1/2019,2019,11,61734.09,31293.74,27.68
Kenya,12/1/2019,2019,12,60145.04,29819.35,20.57
Kenya,1/1/2019,2019,1,60544.78,24392.37,-13.99
Kenya,2/1/2019,2019,2,61017.6,25055.71,-13.78
Kenya,3/1/2019,2019,3,62096.96,26742.32,-10.8
Kenya,4/1/2019,2019,4,67087.48,30176.35,2.51
Kenya,5/1/2019,2019,5,69663.7,32998.3,13.97
Kenya,6/1/2019,2019,6,70666.2,34191,17.92
Kenya,7/1/2019,2019,7,72045.48,35382.89,20.98
Kenya,8/1/2019,2019,8,71950.23,35998.29,27.48
Kenya,9/1/2019,2019,9,70109.87,34508.45,35.37
Kenya,10/1/2019,2019,10,69944.52,33825.82,33.39
Kenya,11/1/2019,2019,11,69961.92,32979.58,25.6
Kenya,12/1/2019,2019,12,69182.18,32078.74,19.42
Kenya,1/1/2019,2019,1,62628.34,25302.83,-13.9
Kenya,2/1/2019,2019,2,61300.59,23581.5,-16.92
Kenya,3/1/2019,2019,3,63340.11,26675.68,-9.77
Kenya,4/1/2019,2019,4,66860,30773.01,4.76
Kenya,5/1/2019,2019,5,69396.44,32773.7,7.92
Kenya,6/1/2019,2019,6,70550.11,35212.38,17.55
Kenya,7/1/2019,2019,7,72794.82,36470.39,21.92
Kenya,8/1/2019,2019,8,73061.39,36601.37,34.19
Kenya,9/1/2019,2019,9,71747.48,35459.93,31.22
Kenya,10/1/2019,2019,10,69923.09,33852.42,28.02
Kenya,11/1/2019,2019,11,69521.42,33832.37,25.26
Kenya,12/1/2019,2019,12,68204.17,32152.31,16.22
Kenya,1/1/2019,2019,1,54117.21,21207.92,-11.17
Kenya,2/1/2019,2019,2,53679.1,21127.99,-11.49
Kenya,3/1/2019,2019,3,55603.49,22932.73,-3.65
Kenya,4/1/2019,2019,4,57827.31,25641.57,5.43
Kenya,5/1/2019,2019,5,61455.65,31342.44,19.88
Kenya,6/1/2019,2019,6,62153.23,33727.29,26.76
Kenya,7/1/2019,2019,7,62532.17,30919.12,20.79
Kenya,8/1/2019,2019,8,61977.9,30965.5,28.19
Kenya,9/1/2019,2019,9,62036.44,30318.47,32.72
Kenya,10/1/2019,2019,10,61829.68,29308.64,33.89
Kenya,11/1/2019,2019,11,62430.12,29665.25,28.99
Kenya,12/1/2019,2019,12,61133.13,27459.95,20.7
Kenya,1/1/2019,2019,1,55646.33,22268.69,-18.25
Kenya,2/1/2019,2019,2,55905.61,22649.19,-16.32
Kenya,3/1/2019,2019,3,58729.01,26090.47,-6.33
Kenya,4/1/2019,2019,4,60721.05,29220.98,3.11
Kenya,5/1/2019,2019,5,64220.52,35387.02,18.16
Kenya,6/1/2019,2019,6,67021.59,38156,24.39
Kenya,7/1/2019,2019,7,66510.49,38394.74,27.41
Kenya,8/1/2019,2019,8,67572.64,40402.71,42.53
Kenya,9/1/2019,2019,9,64105.56,35586.87,42.92
Kenya,10/1/2019,2019,10,62668.47,34009.27,42.07
Kenya,11/1/2019,2019,11,63482.14,34989.15,35.17
Kenya,12/1/2019,2019,12,62622.75,32280.85,31.3
Kenya,1/1/2019,2019,1,60847.15,30925.55,-11.36
Kenya,2/1/2019,2019,2,57587.67,25901.57,-21.84
Kenya,3/1/2019,2019,3,59979.7,27324.71,-17.27
Kenya,4/1/2019,2019,4,64768.46,32915.74,-3.53
Kenya,5/1/2019,2019,5,68540,37417.64,6.75
Kenya,6/1/2019,2019,6,72056.08,39792.23,20.78
Kenya,7/1/2019,2019,7,72203.28,38843.94,21.6
Kenya,8/1/2019,2019,8,72276.1,39177.4,41.49
Kenya,9/1/2019,2019,9,70755.36,38002.82,36.32
Kenya,10/1/2019,2019,10,69188.61,37384.39,33.7
Kenya,11/1/2019,2019,11,70513.8,38110.21,34.95
Kenya,12/1/2019,2019,12,68165.07,35870.48,22.37
Kenya,1/1/2019,2019,1,63729.86,30909.46,-14.17
Kenya,2/1/2019,2019,2,62530.3,29295.48,-13.93
Kenya,3/1/2019,2019,3,63866.27,30614.08,-13.27
Kenya,4/1/2019,2019,4,67561.65,34566.2,-0.97
Kenya,5/1/2019,2019,5,72001.67,37619.51,7.4
Kenya,6/1/2019,2019,6,74147.9,38716.86,17.89
Kenya,7/1/2019,2019,7,74598.62,38653.99,16.92
Kenya,8/1/2019,2019,8,74779.01,38043.39,23.3
Kenya,9/1/2019,2019,9,73058.45,38579.59,32.28
Kenya,10/1/2019,2019,10,72003.65,38062.31,29.4
Kenya,11/1/2019,2019,11,73607.97,37793.12,37.18
Kenya,12/1/2019,2019,12,70667.48,36878.5,19.5
Kenya,1/1/2019,2019,1,54494.26,18985.55,-17.8
Kenya,2/1/2019,2019,2,54137.91,20576.33,-13.94
Kenya,3/1/2019,2019,3,54803.07,19114.15,-15.24
Kenya,4/1/2019,2019,4,57265.84,25047.25,1.72
Kenya,5/1/2019,2019,5,61981.28,28889.41,17.71
Kenya,6/1/2019,2019,6,64248.48,31548.68,24.79
Kenya,7/1/2019,2019,7,67736.28,33196.99,33.92
Kenya,8/1/2019,2019,8,68772.82,34238.58,44.21
Kenya,9/1/2019,2019,9,64042.51,29897.69,36.47
Kenya,10/1/2019,2019,10,64844.5,29708.6,32.01
Kenya,11/1/2019,2019,11,64151.74,29802.24,34.12
Kenya,12/1/2019,2019,12,62115.27,27394.12,24.71
Kenya,1/1/2019,2019,1,58752.82,27766.26,-14.3
Kenya,2/1/2019,2019,2,56617.16,24510.01,-20.64
Kenya,3/1/2019,2019,3,59418.42,24288.22,-20.68
Kenya,4/1/2019,2019,4,65107.01,30840.85,-4.37
Kenya,5/1/2019,2019,5,68803.73,37320.93,7.47
Kenya,6/1/2019,2019,6,70821.91,40400.85,26.47
Kenya,7/1/2019,2019,7,70719.18,39685.43,31.68
Kenya,8/1/2019,2019,8,70653.48,39400.08,41.97
Kenya,9/1/2019,2019,9,68710.01,37850.12,41.17
Kenya,10/1/2019,2019,10,68032.26,36422,39.91
Kenya,11/1/2019,2019,11,70262.45,37454.91,39.26
Kenya,12/1/2019,2019,12,66302.51,30960.26,16.29
Kenya,1/1/2019,2019,1,61444.7,26626.66,-17.53
Kenya,2/1/2019,2019,2,58507.16,26292.5,-20.28
Kenya,3/1/2019,2019,3,60291.69,29007.62,-15.63
Kenya,4/1/2019,2019,4,65784.15,34046.74,-1.85
Kenya,5/1/2019,2019,5,69682.91,37320.5,4.91
Kenya,6/1/2019,2019,6,73247.66,39671.43,15.09
Kenya,7/1/2019,2019,7,72355.32,39461.08,18.98
Kenya,8/1/2019,2019,8,75059.09,41136.65,36.32
Kenya,9/1/2019,2019,9,70850.52,37935.66,37.62
Kenya,10/1/2019,2019,10,71094.55,37846.44,45.03
Kenya,11/1/2019,2019,11,72267.49,38936.29,44.93
Kenya,12/1/2019,2019,12,68539.75,35102.98,29.31
Kenya,1/1/2019,2019,1,55658.06,21838.2,-11.24
Kenya,2/1/2019,2019,2,54782.15,20977.82,-12
Kenya,3/1/2019,2019,3,55995.94,21919.91,-12.6
Kenya,4/1/2019,2019,4,58924.77,24788.37,2.21
Kenya,5/1/2019,2019,5,63545.62,29649.08,16.11
Kenya,6/1/2019,2019,6,68205.38,33735.9,30.18
Kenya,7/1/2019,2019,7,69947.87,34303.55,34.25
Kenya,8/1/2019,2019,8,70365.3,35711.93,43.3
Kenya,9/1/2019,2019,9,66287.41,30994.95,34.71
Kenya,10/1/2019,2019,10,63985.98,28587.85,30.25
Kenya,11/1/2019,2019,11,64528.23,29757.69,27.22
Kenya,12/1/2019,2019,12,62608.34,27058.45,18.9
Kenya,1/1/2019,2019,1,59600.55,29360.59,-10.93
Kenya,2/1/2019,2019,2,57445.53,25701.07,-18.25
Kenya,3/1/2019,2019,3,58584.02,26631.93,-19.16
Kenya,4/1/2019,2019,4,65271.65,31842.52,-4.18
Kenya,5/1/2019,2019,5,68321.94,36949.09,6.15
Kenya,6/1/2019,2019,6,71217.3,40598.97,25.62
Kenya,7/1/2019,2019,7,70944.63,41142.04,34.64
Kenya,8/1/2019,2019,8,69236.36,39067.44,40.79
Kenya,9/1/2019,2019,9,68034.24,36822.79,39.66
Kenya,10/1/2019,2019,10,67862.88,35997.78,39.05
Kenya,11/1/2019,2019,11,69090.44,36694.75,35.73
Kenya,12/1/2019,2019,12,65975.42,33260.75,17.58
Kenya,1/1/2019,2019,1,54322.85,22284.23,-12.58
Kenya,2/1/2019,2019,2,53847.19,21782.42,-13.87
Kenya,3/1/2019,2019,3,54502.13,22754.84,-9.64
Kenya,4/1/2019,2019,4,57873.82,26429.77,2.09
Kenya,5/1/2019,2019,5,60503.11,30124.37,14.02
Kenya,6/1/2019,2019,6,62401.02,32866.46,20.16
Kenya,7/1/2019,2019,7,63297.36,33343.09,25.09
Kenya,8/1/2019,2019,8,65459.18,37086.54,40.92
Kenya,9/1/2019,2019,9,63750.14,32157.3,33.36
Kenya,10/1/2019,2019,10,62118.61,28716.5,28.9
Kenya,11/1/2019,2019,11,61699.19,28971.46,26.9
Kenya,12/1/2019,2019,12,61091.16,27093.42,20.28
Kenya,1/1/2019,2019,1,54527.16,22936.93,-14.24
Kenya,2/1/2019,2019,2,53452.27,22673.62,-9.12
Kenya,3/1/2019,2019,3,53691.57,22751.93,-6.29
Kenya,4/1/2019,2019,4,57419.03,23856.92,-5.57
Kenya,5/1/2019,2019,5,59445.38,25898.99,7.68
Kenya,6/1/2019,2019,6,64984.3,30477.78,20.67
Kenya,7/1/2019,2019,7,65688.82,31480.78,28.04
Kenya,8/1/2019,2019,8,64877.78,29022.16,23.64
Kenya,9/1/2019,2019,9,63057.88,28095.1,22.18
Kenya,10/1/2019,2019,10,64677.83,28940.12,31.54
Kenya,11/1/2019,2019,11,63524.17,27870.66,26.07
Kenya,12/1/2019,2019,12,63089.4,27695.02,25.12
Kenya,1/1/2019,2019,1,53738.68,22750.27,-8.76
Kenya,2/1/2019,2019,2,52755,22058.41,-11.95
Kenya,3/1/2019,2019,3,54151.63,23154.38,-7.7
Kenya,4/1/2019,2019,4,56553.41,25181.16,2.03
Kenya,5/1/2019,2019,5,59847.81,30275.19,16.2
Kenya,6/1/2019,2019,6,61885.51,32719.56,22.1
Kenya,7/1/2019,2019,7,61286.84,31819.3,21.38
Kenya,8/1/2019,2019,8,64182.61,34156.2,34.46
Kenya,9/1/2019,2019,9,62050.19,30611.99,31.41
Kenya,10/1/2019,2019,10,60722.04,27549.26,26.81
Kenya,11/1/2019,2019,11,60466.4,27433.14,21.05
Kenya,12/1/2019,2019,12,59803.11,28161.52,19.74
Kenya,1/1/2019,2019,1,63011.39,24425.91,-17.31
Kenya,2/1/2019,2019,2,63277.66,24861.09,-16.81
Kenya,3/1/2019,2019,3,65067.35,26881.81,-10.79
Kenya,4/1/2019,2019,4,68754.7,31774.82,4.22
Kenya,5/1/2019,2019,5,70894.61,34809.07,10.61
Kenya,6/1/2019,2019,6,73237.17,36286.8,18.86
Kenya,7/1/2019,2019,7,75116.02,36273.04,19.95
Kenya,8/1/2019,2019,8,76013.64,36707.64,30.34
Kenya,9/1/2019,2019,9,73736.55,36577.62,36.74
Kenya,10/1/2019,2019,10,71949.23,35285.19,34.3
Kenya,11/1/2019,2019,11,71627.09,34593.04,26.19
Kenya,12/1/2019,2019,12,71454.23,34166.25,20.13
Kenya,1/1/2019,2019,1,63728.01,25774.29,-14.09
Kenya,2/1/2019,2019,2,62740.03,23849.24,-15.98
Kenya,3/1/2019,2019,3,64603.52,25538.64,-11.94
Kenya,4/1/2019,2019,4,65830.49,30033.66,-4.96
Kenya,5/1/2019,2019,5,68884.64,35778.68,6.55
Kenya,6/1/2019,2019,6,72913.4,39848.64,26.69
Kenya,7/1/2019,2019,7,72603.27,38942.71,27.24
Kenya,8/1/2019,2019,8,72988.36,38262.64,34.61
Kenya,9/1/2019,2019,9,72575.99,36877.08,41.53
Kenya,10/1/2019,2019,10,72213.6,35672.93,39.44
Kenya,11/1/2019,2019,11,73182.33,35980.72,41.24
Kenya,12/1/2019,2019,12,67891.69,31073.2,19.92
Kenya,1/1/2019,2019,1,75073.25,43484.62,-14.07
Kenya,2/1/2019,2019,2,70861.98,38385.07,-19.39
Kenya,3/1/2019,2019,3,74712.81,41202.47,-14.31
Kenya,4/1/2019,2019,4,80536.78,47603.51,-0.11
Kenya,5/1/2019,2019,5,86167.25,49855.8,5.99
Kenya,6/1/2019,2019,6,88343.11,47813.51,5.03
Kenya,7/1/2019,2019,7,89355.45,47718.25,9.91
Kenya,8/1/2019,2019,8,91012.25,48797.71,17.92
Kenya,9/1/2019,2019,9,88022.13,50945.46,25.85
Kenya,10/1/2019,2019,10,89532.97,49055.16,30.54
Kenya,11/1/2019,2019,11,88194.82,48175.02,24.28
Kenya,12/1/2019,2019,12,86064.38,49937.93,22.58
Kenya,1/1/2019,2019,1,65049.65,35187.14,-15.57
Kenya,2/1/2019,2019,2,64928.09,34056.03,-16.64
Kenya,3/1/2019,2019,3,66179.07,35830.03,-14.39
Kenya,4/1/2019,2019,4,73279.26,39115.38,-5.23
Kenya,5/1/2019,2019,5,77617.59,42430.71,3.21
Kenya,6/1/2019,2019,6,80389.04,44301.86,16.13
Kenya,7/1/2019,2019,7,80555.36,43224.92,21.58
Kenya,8/1/2019,2019,8,79763.49,43734.76,32.31
Kenya,9/1/2019,2019,9,78444.82,45669.5,34.16
Kenya,10/1/2019,2019,10,78315.79,45347.78,32.34
Kenya,11/1/2019,2019,11,78393.94,45086.23,31.31
Kenya,12/1/2019,2019,12,75528.68,42525.47,22.33
Kenya,1/1/2019,2019,1,68812,40855.62,-15.54
Kenya,2/1/2019,2019,2,67880.32,39319.1,-18.07
Kenya,3/1/2019,2019,3,71180.93,41290.11,-13.24
Kenya,4/1/2019,2019,4,78376.38,44895.56,-3.3
Kenya,5/1/2019,2019,5,85236.41,48242.37,5.39
Kenya,6/1/2019,2019,6,88839.54,50640.28,14.87
Kenya,7/1/2019,2019,7,88085.78,49127.46,16.47
Kenya,8/1/2019,2019,8,90113.52,48848.86,31.29
Kenya,9/1/2019,2019,9,86396.29,49539.03,32.45
Kenya,10/1/2019,2019,10,84240.8,50182.02,32.97
Kenya,11/1/2019,2019,11,84406.85,47316.61,33.25
Kenya,12/1/2019,2019,12,82205.72,47817.27,21.61
Kenya,1/1/2019,2019,1,51676.99,23322.94,-12.77
Kenya,2/1/2019,2019,2,52094.46,23252.73,-11.88
Kenya,3/1/2019,2019,3,52952.2,24342.61,-6.1
Kenya,4/1/2019,2019,4,55996.18,27472,6.93
Kenya,5/1/2019,2019,5,57796.69,29310.03,10.61
Kenya,6/1/2019,2019,6,60077.39,32287.47,19.57
Kenya,7/1/2019,2019,7,60384.56,32563.86,21.91
Kenya,8/1/2019,2019,8,63532.68,35982.54,40.86
Kenya,9/1/2019,2019,9,59600.6,31186.95,33.6
Kenya,10/1/2019,2019,10,59325.28,30568.11,31.77
Kenya,11/1/2019,2019,11,59462.25,29971.78,27.2
Kenya,12/1/2019,2019,12,59478.2,30327.23,25.06
Kenya,1/1/2019,2019,1,55759.04,28896.36,-20.74
Kenya,2/1/2019,2019,2,54520.25,28389.31,-17.52
Kenya,3/1/2019,2019,3,55730.21,28187.61,-13.65
Kenya,4/1/2019,2019,4,61459.45,33056.23,-3.07
Kenya,5/1/2019,2019,5,62403.49,36057.44,3.13
Kenya,6/1/2019,2019,6,64313.69,37839.13,8.12
Kenya,7/1/2019,2019,7,68177.33,42041.8,24.39
Kenya,8/1/2019,2019,8,64679.66,37292.99,20.23
Kenya,9/1/2019,2019,9,65933.06,37583.06,27.05
Kenya,10/1/2019,2019,10,67407.24,40340.24,43.94
Kenya,11/1/2019,2019,11,65275.22,38935.92,33.15
Kenya,12/1/2019,2019,12,64461.61,37307.2,30.01
Kenya,1/1/2019,2019,1,63381.21,30619.73,-10.72
Kenya,2/1/2019,2019,2,61228.35,27675.03,-16.74
Kenya,3/1/2019,2019,3,63232.32,28606.38,-12.33
Kenya,4/1/2019,2019,4,65589.72,31355.74,-6.92
Kenya,5/1/2019,2019,5,70531.06,35301.46,3.78
Kenya,6/1/2019,2019,6,73789.73,39016.4,19.76
Kenya,7/1/2019,2019,7,73302.1,40090.11,27.19
Kenya,8/1/2019,2019,8,74276.7,40542.48,34.71
Kenya,9/1/2019,2019,9,72389.34,37058.92,30.3
Kenya,10/1/2019,2019,10,71918.39,37735.81,31.74
Kenya,11/1/2019,2019,11,72483.07,37192.21,28.55
Kenya,12/1/2019,2019,12,69956.62,34687.78,19.07
Kenya,1/1/2019,2019,1,50875.58,20648.31,-16.02
Kenya,2/1/2019,2019,2,51226.72,20561.91,-14.58
Kenya,3/1/2019,2019,3,52738.96,21972.21,-6.81
Kenya,4/1/2019,2019,4,56060.7,25713.31,4.45
Kenya,5/1/2019,2019,5,59223.62,31597.42,19.52
Kenya,6/1/2019,2019,6,60623.33,33260.1,24.44
Kenya,7/1/2019,2019,7,60430.03,33549.71,26.61
Kenya,8/1/2019,2019,8,63248.77,36060.64,44.56
Kenya,9/1/2019,2019,9,58876.42,30593.36,32.86
Kenya,10/1/2019,2019,10,58765.89,29701.39,31.17
Kenya,11/1/2019,2019,11,57872.86,28263,24.38
Kenya,12/1/2019,2019,12,57464.89,27560.37,20.38
Kenya,1/1/2019,2019,1,50993.42,21236.53,-13.98
Kenya,2/1/2019,2019,2,51352.23,21213.54,-14.12
Kenya,3/1/2019,2019,3,52980.35,22594.43,-9.52
Kenya,4/1/2019,2019,4,56531.14,26274.36,5.96
Kenya,5/1/2019,2019,5,58437.38,29728.45,14.68
Kenya,6/1/2019,2019,6,60030.87,33343.73,26.16
Kenya,7/1/2019,2019,7,60483.53,33226.79,25.25
Kenya,8/1/2019,2019,8,63535.51,31645.11,34.63
Kenya,9/1/2019,2019,9,58484.91,30477.9,30.21
Kenya,10/1/2019,2019,10,58797.66,29013.12,27.87
Kenya,11/1/2019,2019,11,58962,28546.48,25.79
Kenya,12/1/2019,2019,12,57305.44,27598.58,20.88
Kenya,1/1/2019,2019,1,60049.18,25721.43,-13.86
Kenya,2/1/2019,2019,2,58978.38,24157.51,-14.35
